hero_names,power,present
Darth Maul,Accelerated Healing,FALSE
Darth Vader,Accelerated Healing,TRUE
Dash,Accelerated Healing,FALSE
Data,Accelerated Healing,FALSE
Dazzler,Accelerated Healing,FALSE
Deadman,Accelerated Healing,FALSE
Deadpool,Accelerated Healing,TRUE
Deadshot,Accelerated Healing,FALSE
Deathlok,Accelerated Healing,FALSE
Deathstroke,Accelerated Healing,TRUE
Dementor,Accelerated Healing,FALSE
Demogoblin,Accelerated Healing,FALSE
Destroyer,Accelerated Healing,FALSE
Diamondback,Accelerated Healing,FALSE
Doc Samson,Accelerated Healing,FALSE
Doctor Doom,Accelerated Healing,FALSE
Doctor Doom II,Accelerated Healing,FALSE
Doctor Fate,Accelerated Healing,TRUE
Doctor Octopus,Accelerated Healing,FALSE
Doctor Poison,Accelerated Healing,FALSE
Doctor Strange,Accelerated Healing,FALSE
Domino,Accelerated Healing,FALSE
Donatello,Accelerated Healing,TRUE
Donna Troy,Accelerated Healing,FALSE
Doomsday,Accelerated Healing,TRUE
Doppelganger,Accelerated Healing,TRUE
Dormammu,Accelerated Healing,FALSE
Dr Manhattan,Accelerated Healing,TRUE
Drax the Destroyer,Accelerated Healing,TRUE
Ego,Accelerated Healing,FALSE
Elastigirl,Accelerated Healing,FALSE
Electro,Accelerated Healing,FALSE
Elektra,Accelerated Healing,FALSE
Elle Bishop,Accelerated Healing,FALSE
Elongated Man,Accelerated Healing,FALSE
Emma Frost,Accelerated Healing,FALSE
Enchantress,Accelerated Healing,TRUE
Energy,Accelerated Healing,FALSE
Ethan Hunt,Accelerated Healing,FALSE
Etrigan,Accelerated Healing,TRUE
Evil Deadpool,Accelerated Healing,TRUE
Evilhawk,Accelerated Healing,TRUE
Exodus,Accelerated Healing,TRUE
Fabian Cortez,Accelerated Healing,FALSE
Falcon,Accelerated Healing,FALSE
Fallen One II,Accelerated Healing,TRUE
Faora,Accelerated Healing,TRUE
Feral,Accelerated Healing,TRUE
Fighting Spirit,Accelerated Healing,FALSE
Fin Fang Foom,Accelerated Healing,TRUE
Fire,Accelerated Healing,FALSE
Firebird,Accelerated Healing,FALSE
Firelord,Accelerated Healing,FALSE
Firestar,Accelerated Healing,FALSE
Firestorm,Accelerated Healing,FALSE
Flash,Accelerated Healing,TRUE
Flash Gordon,Accelerated Healing,FALSE
Flash II,Accelerated Healing,TRUE
Flash III,Accelerated Healing,TRUE
Flash IV,Accelerated Healing,TRUE
Forge,Accelerated Healing,FALSE
Franklin Richards,Accelerated Healing,FALSE
Frenzy,Accelerated Healing,FALSE
Frigga,Accelerated Healing,FALSE
Galactus,Accelerated Healing,TRUE
Gambit,Accelerated Healing,FALSE
Gamora,Accelerated Healing,TRUE
Garbage Man,Accelerated Healing,TRUE
Gary Bell,Accelerated Healing,FALSE
General Zod,Accelerated Healing,TRUE
Genesis,Accelerated Healing,FALSE
Ghost Rider,Accelerated Healing,TRUE
Ghost Rider II,Accelerated Healing,FALSE
Giganta,Accelerated Healing,FALSE
Gladiator,Accelerated Healing,TRUE
Goblin Queen,Accelerated Healing,FALSE
Godzilla,Accelerated Healing,FALSE
Gog,Accelerated Healing,FALSE
Goku,Accelerated Healing,TRUE
Goliath IV,Accelerated Healing,FALSE
Gorilla Grodd,Accelerated Healing,FALSE
Granny Goodness,Accelerated Healing,FALSE
Gravity,Accelerated Healing,FALSE
Greedo,Accelerated Healing,FALSE
Green Arrow,Accelerated Healing,FALSE
Green Goblin,Accelerated Healing,TRUE
Green Goblin II,Accelerated Healing,TRUE
Green Goblin III,Accelerated Healing,FALSE
Green Goblin IV,Accelerated Healing,FALSE
Groot,Accelerated Healing,FALSE
Guy Gardner,Accelerated Healing,FALSE
Hal Jordan,Accelerated Healing,FALSE
Han Solo,Accelerated Healing,FALSE
Hancock,Accelerated Healing,TRUE
Harley Quinn,Accelerated Healing,TRUE
Harry Potter,Accelerated Healing,TRUE
Havok,Accelerated Healing,FALSE
Hawk,Accelerated Healing,TRUE
Hawkeye,Accelerated Healing,FALSE
Hawkeye II,Accelerated Healing,FALSE
Hawkgirl,Accelerated Healing,TRUE
Hawkman,Accelerated Healing,FALSE
Heat Wave,Accelerated Healing,FALSE
Hela,Accelerated Healing,TRUE
Hellboy,Accelerated Healing,TRUE
Hellcat,Accelerated Healing,FALSE
Hellgramite,Accelerated Healing,FALSE
Hellstorm,Accelerated Healing,TRUE
Hercules,Accelerated Healing,TRUE
Hiro Nakamura,Accelerated Healing,FALSE
Hit-Girl,Accelerated Healing,FALSE
Hobgoblin,Accelerated Healing,FALSE
Hollow,Accelerated Healing,FALSE
Hope Summers,Accelerated Healing,FALSE
Hulk,Accelerated Healing,TRUE
Human Torch,Accelerated Healing,FALSE
Huntress,Accelerated Healing,FALSE
Husk,Accelerated Healing,FALSE
Hybrid,Accelerated Healing,TRUE
Hydro-Man,Accelerated Healing,FALSE
Hyperion,Accelerated Healing,FALSE
Iceman,Accelerated Healing,TRUE
Impulse,Accelerated Healing,TRUE
Indiana Jones,Accelerated Healing,FALSE
Indigo,Accelerated Healing,FALSE
Ink,Accelerated Healing,TRUE
Invisible Woman,Accelerated Healing,FALSE
Iron Fist,Accelerated Healing,TRUE
Iron Man,Accelerated Healing,TRUE
Iron Monger,Accelerated Healing,FALSE
Isis,Accelerated Healing,TRUE
JJ Powell,Accelerated Healing,FALSE
Jack of Hearts,Accelerated Healing,TRUE
Jack-Jack,Accelerated Healing,FALSE
James Bond,Accelerated Healing,FALSE
James T. Kirk,Accelerated Healing,FALSE
Jar Jar Binks,Accelerated Healing,FALSE
Jason Bourne,Accelerated Healing,FALSE
Jean Grey,Accelerated Healing,FALSE
Jean-Luc Picard,Accelerated Healing,FALSE
Jennifer Kale,Accelerated Healing,FALSE
Jessica Cruz,Accelerated Healing,FALSE
Jessica Jones,Accelerated Healing,FALSE
Jim Powell,Accelerated Healing,FALSE
Johann Krauss,Accelerated Healing,FALSE
John Constantine,Accelerated Healing,TRUE
John Stewart,Accelerated Healing,FALSE
John Wraith,Accelerated Healing,FALSE
Joker,Accelerated Healing,FALSE
Jolt,Accelerated Healing,FALSE
Jubilee,Accelerated Healing,FALSE
Judge Dredd,Accelerated Healing,FALSE
Juggernaut,Accelerated Healing,TRUE
Junkpile,Accelerated Healing,FALSE
Justice,Accelerated Healing,FALSE
K-2SO,Accelerated Healing,FALSE
Kang,Accelerated Healing,FALSE
Karate Kid,Accelerated Healing,FALSE
Kathryn Janeway,Accelerated Healing,FALSE
Katniss Everdeen,Accelerated Healing,FALSE
Kevin 11,Accelerated Healing,TRUE
Kick-Ass,Accelerated Healing,FALSE
Kid Flash,Accelerated Healing,TRUE
Killer Croc,Accelerated Healing,TRUE
Killer Frost,Accelerated Healing,FALSE
Kilowog,Accelerated Healing,TRUE
King Kong,Accelerated Healing,FALSE
King Shark,Accelerated Healing,FALSE
Klaw,Accelerated Healing,FALSE
Kool-Aid Man,Accelerated Healing,FALSE
Kraven II,Accelerated Healing,TRUE
Kraven the Hunter,Accelerated Healing,FALSE
Krypto,Accelerated Healing,TRUE
Kyle Rayner,Accelerated Healing,FALSE
Kylo Ren,Accelerated Healing,TRUE
Lady Bullseye,Accelerated Healing,FALSE
Lady Deathstrike,Accelerated Healing,TRUE
Lara Croft,Accelerated Healing,FALSE
Leader,Accelerated Healing,FALSE
Leech,Accelerated Healing,FALSE
Legion,Accelerated Healing,TRUE
Leonardo,Accelerated Healing,TRUE
Lex Luthor,Accelerated Healing,FALSE
Light Lass,Accelerated Healing,FALSE
Lightning Lad,Accelerated Healing,FALSE
Lightning Lord,Accelerated Healing,FALSE
Little Epic,Accelerated Healing,FALSE
Living Brain,Accelerated Healing,FALSE
Living Tribunal,Accelerated Healing,TRUE
Liz Sherman,Accelerated Healing,FALSE
Lizard,Accelerated Healing,FALSE
Lobo,Accelerated Healing,FALSE
Loki,Accelerated Healing,TRUE
Longshot,Accelerated Healing,FALSE
Lord Voldemort,Accelerated Healing,TRUE
Luke Cage,Accelerated Healing,TRUE
Luke Campbell,Accelerated Healing,FALSE
Luke Skywalker,Accelerated Healing,TRUE
Luna,Accelerated Healing,FALSE
Lyja,Accelerated Healing,FALSE
MODOK,Accelerated Healing,FALSE
Mach-IV,Accelerated Healing,FALSE
Machine Man,Accelerated Healing,FALSE
Magneto,Accelerated Healing,FALSE
Magog,Accelerated Healing,FALSE
Magus,Accelerated Healing,FALSE
Man of Miracles,Accelerated Healing,TRUE
Man-Bat,Accelerated Healing,FALSE
Man-Thing,Accelerated Healing,FALSE
Man-Wolf,Accelerated Healing,TRUE
Mandarin,Accelerated Healing,FALSE
Mantis,Accelerated Healing,TRUE
Martian Manhunter,Accelerated Healing,FALSE
Marvel Girl,Accelerated Healing,FALSE
Master Brood,Accelerated Healing,TRUE
Master Chief,Accelerated Healing,TRUE
Match,Accelerated Healing,TRUE
Matt Parkman,Accelerated Healing,FALSE
Maverick,Accelerated Healing,FALSE
Maxima,Accelerated Healing,FALSE
Maya Herrera,Accelerated Healing,FALSE
Medusa,Accelerated Healing,FALSE
Meltdown,Accelerated Healing,FALSE
Mephisto,Accelerated Healing,TRUE
Mera,Accelerated Healing,FALSE
Metallo,Accelerated Healing,FALSE
Metamorpho,Accelerated Healing,FALSE
Metron,Accelerated Healing,FALSE
Micah Sanders,Accelerated Healing,FALSE
Michelangelo,Accelerated Healing,TRUE
Micro Lad,Accelerated Healing,FALSE
Mimic,Accelerated Healing,FALSE
Minna Murray,Accelerated Healing,FALSE
Misfit,Accelerated Healing,TRUE
Miss Martian,Accelerated Healing,TRUE
Mister Fantastic,Accelerated Healing,FALSE
Mister Freeze,Accelerated Healing,FALSE
Mister Knife,Accelerated Healing,FALSE
Mister Mxyzptlk,Accelerated Healing,TRUE
Mister Sinister,Accelerated Healing,TRUE
Mockingbird,Accelerated Healing,TRUE
Mohinder Suresh,Accelerated Healing,FALSE
Molten Man,Accelerated Healing,FALSE
Monarch,Accelerated Healing,FALSE
Monica Dawson,Accelerated Healing,FALSE
Moon Knight,Accelerated Healing,FALSE
Moonstone,Accelerated Healing,FALSE
Morlun,Accelerated Healing,FALSE
Moses Magnum,Accelerated Healing,FALSE
Mr Immortal,Accelerated Healing,TRUE
Mr Incredible,Accelerated Healing,FALSE
Ms Marvel II,Accelerated Healing,FALSE
Multiple Man,Accelerated Healing,FALSE
Mysterio,Accelerated Healing,FALSE
Mystique,Accelerated Healing,TRUE
Namor,Accelerated Healing,TRUE
Namora,Accelerated Healing,TRUE
Namorita,Accelerated Healing,TRUE
Naruto Uzumaki,Accelerated Healing,TRUE
Nathan Petrelli,Accelerated Healing,FALSE
Nebula,Accelerated Healing,FALSE
Negasonic Teenage Warhead,Accelerated Healing,FALSE
Nick Fury,Accelerated Healing,FALSE
Nightcrawler,Accelerated Healing,FALSE
Nightwing,Accelerated Healing,FALSE
Niki Sanders,Accelerated Healing,FALSE
Nina Theroux,Accelerated Healing,FALSE
Northstar,Accelerated Healing,FALSE
Nova,Accelerated Healing,TRUE
Odin,Accelerated Healing,TRUE
Offspring,Accelerated Healing,FALSE
Omniscient,Accelerated Healing,FALSE
One Punch Man,Accelerated Healing,FALSE
One-Above-All,Accelerated Healing,TRUE
Onslaught,Accelerated Healing,FALSE
Oracle,Accelerated Healing,FALSE
Orion,Accelerated Healing,TRUE
Osiris,Accelerated Healing,FALSE
Overtkill,Accelerated Healing,FALSE
Ozymandias,Accelerated Healing,FALSE
Parademon,Accelerated Healing,FALSE
Peek-a-Boo,Accelerated Healing,FALSE
Penance II,Accelerated Healing,FALSE
Penguin,Accelerated Healing,FALSE
Peter Petrelli,Accelerated Healing,FALSE
Phantom,Accelerated Healing,FALSE
Phantom Girl,Accelerated Healing,FALSE
Phoenix,Accelerated Healing,FALSE
Plantman,Accelerated Healing,FALSE
Plastic Man,Accelerated Healing,TRUE
Plastique,Accelerated Healing,FALSE
Poison Ivy,Accelerated Healing,TRUE
Polaris,Accelerated Healing,FALSE
Power Girl,Accelerated Healing,TRUE
Predator,Accelerated Healing,TRUE
Professor X,Accelerated Healing,FALSE
Professor Zoom,Accelerated Healing,FALSE
Proto-Goblin,Accelerated Healing,FALSE
Psylocke,Accelerated Healing,FALSE
Punisher,Accelerated Healing,FALSE
Purple Man,Accelerated Healing,TRUE
Pyro,Accelerated Healing,FALSE
Q,Accelerated Healing,FALSE
Quantum,Accelerated Healing,FALSE
Queen Hippolyta,Accelerated Healing,FALSE
Question,Accelerated Healing,FALSE
Quicksilver,Accelerated Healing,FALSE
Quill,Accelerated Healing,FALSE
Ra's Al Ghul,Accelerated Healing,FALSE
Rachel Pirzad,Accelerated Healing,FALSE
Rambo,Accelerated Healing,FALSE
Raphael,Accelerated Healing,TRUE
Raven,Accelerated Healing,FALSE
Ray,Accelerated Healing,TRUE
Razor-Fist II,Accelerated Healing,FALSE
Reactron,Accelerated Healing,FALSE
Red Arrow,Accelerated Healing,FALSE
Red Hood,Accelerated Healing,FALSE
Red Hulk,Accelerated Healing,TRUE
Red Mist,Accelerated Healing,FALSE
Red Robin,Accelerated Healing,FALSE
Red Skull,Accelerated Healing,FALSE
Red Tornado,Accelerated Healing,FALSE
Redeemer II,Accelerated Healing,FALSE
Redeemer III,Accelerated Healing,FALSE
Rey,Accelerated Healing,FALSE
Rhino,Accelerated Healing,FALSE
Rick Flag,Accelerated Healing,FALSE
Riddler,Accelerated Healing,FALSE
Rip Hunter,Accelerated Healing,FALSE
Ripcord,Accelerated Healing,FALSE
Robin,Accelerated Healing,FALSE
Robin II,Accelerated Healing,FALSE
Robin III,Accelerated Healing,FALSE
Robin V,Accelerated Healing,FALSE
Robin VI,Accelerated Healing,FALSE
Rocket Raccoon,Accelerated Healing,FALSE
Rogue,Accelerated Healing,FALSE
Rorschach,Accelerated Healing,FALSE
SHDB,Accelerated Healing,FALSE
Sabretooth,Accelerated Healing,TRUE
Sage,Accelerated Healing,FALSE
Sandman,Accelerated Healing,FALSE
Sasquatch,Accelerated Healing,FALSE
Sauron,Accelerated Healing,TRUE
Savage Dragon,Accelerated Healing,TRUE
Scarecrow,Accelerated Healing,FALSE
Scarlet Spider,Accelerated Healing,TRUE
Scarlet Spider II,Accelerated Healing,TRUE
Scarlet Witch,Accelerated Healing,FALSE
Scorpia,Accelerated Healing,FALSE
Scorpion,Accelerated Healing,FALSE
Sebastian Shaw,Accelerated Healing,FALSE
Sentry,Accelerated Healing,TRUE
Shadow King,Accelerated Healing,FALSE
Shadow Lass,Accelerated Healing,FALSE
Shadowcat,Accelerated Healing,FALSE
Shang-Chi,Accelerated Healing,FALSE
Shatterstar,Accelerated Healing,TRUE
She-Hulk,Accelerated Healing,TRUE
She-Thing,Accelerated Healing,FALSE
Shocker,Accelerated Healing,FALSE
Shriek,Accelerated Healing,FALSE
Sif,Accelerated Healing,TRUE
Silk,Accelerated Healing,TRUE
Silk Spectre,Accelerated Healing,FALSE
Silk Spectre II,Accelerated Healing,FALSE
Silver Surfer,Accelerated Healing,FALSE
Silverclaw,Accelerated Healing,FALSE
Simon Baz,Accelerated Healing,TRUE
Sinestro,Accelerated Healing,FALSE
Siren,Accelerated Healing,FALSE
Siren II,Accelerated Healing,FALSE
Siryn,Accelerated Healing,FALSE
Skaar,Accelerated Healing,TRUE
Snowbird,Accelerated Healing,TRUE
Sobek,Accelerated Healing,FALSE
Solomon Grundy,Accelerated Healing,FALSE
Songbird,Accelerated Healing,FALSE
Space Ghost,Accelerated Healing,FALSE
Spawn,Accelerated Healing,FALSE
Spectre,Accelerated Healing,TRUE
Speedball,Accelerated Healing,FALSE
Speedy,Accelerated Healing,FALSE
Spider-Girl,Accelerated Healing,TRUE
Spider-Gwen,Accelerated Healing,TRUE
Spider-Man,Accelerated Healing,TRUE
Spider-Woman,Accelerated Healing,FALSE
Spider-Woman III,Accelerated Healing,FALSE
Spider-Woman IV,Accelerated Healing,FALSE
Spock,Accelerated Healing,FALSE
Spyke,Accelerated Healing,TRUE
Star-Lord,Accelerated Healing,FALSE
Stardust,Accelerated Healing,FALSE
Starfire,Accelerated Healing,FALSE
Stargirl,Accelerated Healing,FALSE
Static,Accelerated Healing,TRUE
Steel,Accelerated Healing,FALSE
Stephanie Powell,Accelerated Healing,TRUE
Steppenwolf,Accelerated Healing,TRUE
Storm,Accelerated Healing,FALSE
Stormtrooper,Accelerated Healing,FALSE
Stretch Armstrong,Accelerated Healing,FALSE
Sunspot,Accelerated Healing,TRUE
Superboy,Accelerated Healing,TRUE
Superboy-Prime,Accelerated Healing,TRUE
Supergirl,Accelerated Healing,TRUE
Superman,Accelerated Healing,TRUE
Swamp Thing,Accelerated Healing,FALSE
Swarm,Accelerated Healing,FALSE
Sylar,Accelerated Healing,FALSE
Synch,Accelerated Healing,FALSE
T-1000,Accelerated Healing,TRUE
T-800,Accelerated Healing,FALSE
T-850,Accelerated Healing,TRUE
T-X,Accelerated Healing,TRUE
TEST,Accelerated Healing,FALSE
Taskmaster,Accelerated Healing,FALSE
Tempest,Accelerated Healing,FALSE
Thanos,Accelerated Healing,TRUE
The Cape,Accelerated Healing,FALSE
The Comedian,Accelerated Healing,FALSE
Thing,Accelerated Healing,FALSE
Thor,Accelerated Healing,TRUE
Thor Girl,Accelerated Healing,FALSE
Thunderbird,Accelerated Healing,FALSE
Thunderbird III,Accelerated Healing,FALSE
Thunderstrike,Accelerated Healing,TRUE
Thundra,Accelerated Healing,FALSE
Tiger Shark,Accelerated Healing,TRUE
Tigra,Accelerated Healing,FALSE
Tinkerer,Accelerated Healing,FALSE
Titan,Accelerated Healing,FALSE
Toad,Accelerated Healing,TRUE
Tommy Clarke,Accelerated Healing,FALSE
Toxin,Accelerated Healing,TRUE
Tracy Strauss,Accelerated Healing,FALSE
Trickster,Accelerated Healing,FALSE
Trigon,Accelerated Healing,TRUE
Triplicate Girl,Accelerated Healing,FALSE
Triton,Accelerated Healing,FALSE
Tyrant,Accelerated Healing,FALSE
Ultragirl,Accelerated Healing,FALSE
Ultron,Accelerated Healing,FALSE
Utgard-Loki,Accelerated Healing,FALSE
Valerie Hart,Accelerated Healing,FALSE
Valkyrie,Accelerated Healing,FALSE
Vanisher,Accelerated Healing,FALSE
Vegeta,Accelerated Healing,TRUE
Venom,Accelerated Healing,TRUE
Venom II,Accelerated Healing,FALSE
Venom III,Accelerated Healing,TRUE
Venompool,Accelerated Healing,TRUE
Vertigo II,Accelerated Healing,FALSE
Vibe,Accelerated Healing,FALSE
Vindicator,Accelerated Healing,FALSE
Violator,Accelerated Healing,FALSE
Violet Parr,Accelerated Healing,FALSE
Vision,Accelerated Healing,FALSE
Vixen,Accelerated Healing,TRUE
Vulture,Accelerated Healing,FALSE
Walrus,Accelerated Healing,FALSE
War Machine,Accelerated Healing,FALSE
Warlock,Accelerated Healing,FALSE
Warp,Accelerated Healing,FALSE
Warpath,Accelerated Healing,FALSE
Wasp,Accelerated Healing,FALSE
Watcher,Accelerated Healing,FALSE
Weapon XI,Accelerated Healing,TRUE
White Canary,Accelerated Healing,FALSE
Wildfire,Accelerated Healing,FALSE
Winter Soldier,Accelerated Healing,FALSE
Wolfsbane,Accelerated Healing,FALSE
Wolverine,Accelerated Healing,TRUE
Wonder Girl,Accelerated Healing,FALSE
Wonder Man,Accelerated Healing,FALSE
Wonder Woman,Accelerated Healing,TRUE
X-23,Accelerated Healing,TRUE
X-Man,Accelerated Healing,FALSE
Yellowjacket,Accelerated Healing,FALSE
Yellowjacket II,Accelerated Healing,FALSE
Ymir,Accelerated Healing,FALSE
Yoda,Accelerated Healing,FALSE
Zatanna,Accelerated Healing,FALSE
Zoom,Accelerated Healing,FALSE
3-D Man,Lantern Power Ring,FALSE
A-Bomb,Lantern Power Ring,FALSE
Abe Sapien,Lantern Power Ring,FALSE
Abin Sur,Lantern Power Ring,TRUE
Abomination,Lantern Power Ring,FALSE
Abraxas,Lantern Power Ring,FALSE
Absorbing Man,Lantern Power Ring,FALSE
Adam Monroe,Lantern Power Ring,FALSE
Adam Strange,Lantern Power Ring,FALSE
Agent Bob,Lantern Power Ring,FALSE
Agent Zero,Lantern Power Ring,FALSE
Air-Walker,Lantern Power Ring,FALSE
Ajax,Lantern Power Ring,FALSE
Alan Scott,Lantern Power Ring,FALSE
Alex Mercer,Lantern Power Ring,FALSE
Alex Woolsly,Lantern Power Ring,FALSE
Alien,Lantern Power Ring,FALSE
Allan Quatermain,Lantern Power Ring,FALSE
Amazo,Lantern Power Ring,TRUE
Ammo,Lantern Power Ring,FALSE
Ando Masahashi,Lantern Power Ring,FALSE
Angel,Lantern Power Ring,FALSE
Angel Dust,Lantern Power Ring,FALSE
Angel Salvadore,Lantern Power Ring,FALSE
Angela,Lantern Power Ring,FALSE
Animal Man,Lantern Power Ring,FALSE
Annihilus,Lantern Power Ring,FALSE
Ant-Man,Lantern Power Ring,FALSE
Ant-Man II,Lantern Power Ring,FALSE
Anti-Monitor,Lantern Power Ring,FALSE
Anti-Spawn,Lantern Power Ring,FALSE
Anti-Venom,Lantern Power Ring,FALSE
Apocalypse,Lantern Power Ring,FALSE
Aquababy,Lantern Power Ring,FALSE
Aqualad,Lantern Power Ring,FALSE
Aquaman,Lantern Power Ring,FALSE
Arachne,Lantern Power Ring,FALSE
Archangel,Lantern Power Ring,FALSE
Arclight,Lantern Power Ring,FALSE
Ardina,Lantern Power Ring,FALSE
Ares,Lantern Power Ring,FALSE
Ariel,Lantern Power Ring,FALSE
Armor,Lantern Power Ring,FALSE
Astro Boy,Lantern Power Ring,FALSE
Atlas,Lantern Power Ring,FALSE
Atom,Lantern Power Ring,FALSE
Atom Girl,Lantern Power Ring,FALSE
Atom II,Lantern Power Ring,FALSE
Atom III,Lantern Power Ring,FALSE
Atom IV,Lantern Power Ring,FALSE
Aurora,Lantern Power Ring,FALSE
Azazel,Lantern Power Ring,FALSE
Azrael,Lantern Power Ring,FALSE
Aztar,Lantern Power Ring,FALSE
Bananaman,Lantern Power Ring,FALSE
Bane,Lantern Power Ring,FALSE
Banshee,Lantern Power Ring,FALSE
Bantam,Lantern Power Ring,FALSE
Batgirl,Lantern Power Ring,FALSE
Batgirl IV,Lantern Power Ring,FALSE
Batgirl VI,Lantern Power Ring,FALSE
Batman,Lantern Power Ring,FALSE
Batman II,Lantern Power Ring,FALSE
Battlestar,Lantern Power Ring,FALSE
Batwoman V,Lantern Power Ring,FALSE
Beak,Lantern Power Ring,FALSE
Beast,Lantern Power Ring,FALSE
Beast Boy,Lantern Power Ring,FALSE
Ben 10,Lantern Power Ring,FALSE
Beta Ray Bill,Lantern Power Ring,FALSE
Beyonder,Lantern Power Ring,FALSE
Big Barda,Lantern Power Ring,FALSE
Big Daddy,Lantern Power Ring,FALSE
Big Man,Lantern Power Ring,FALSE
Bill Harken,Lantern Power Ring,FALSE
Billy Kincaid,Lantern Power Ring,FALSE
Binary,Lantern Power Ring,FALSE
Bionic Woman,Lantern Power Ring,FALSE
Bird-Brain,Lantern Power Ring,FALSE
Bird-Man,Lantern Power Ring,FALSE
Bird-Man II,Lantern Power Ring,FALSE
Birdman,Lantern Power Ring,FALSE
Bishop,Lantern Power Ring,FALSE
Bizarro,Lantern Power Ring,FALSE
Bizarro-Girl,Lantern Power Ring,FALSE
Black Abbott,Lantern Power Ring,FALSE
Black Adam,Lantern Power Ring,FALSE
Black Bolt,Lantern Power Ring,FALSE
Black Canary,Lantern Power Ring,FALSE
Black Cat,Lantern Power Ring,FALSE
Black Flash,Lantern Power Ring,FALSE
Black Knight III,Lantern Power Ring,FALSE
Black Lightning,Lantern Power Ring,FALSE
Black Mamba,Lantern Power Ring,FALSE
Black Manta,Lantern Power Ring,FALSE
Black Panther,Lantern Power Ring,FALSE
Black Vulcan,Lantern Power Ring,FALSE
Black Widow,Lantern Power Ring,FALSE
Blackout,Lantern Power Ring,FALSE
Blackwing,Lantern Power Ring,FALSE
Blackwulf,Lantern Power Ring,FALSE
Blade,Lantern Power Ring,FALSE
Bling!,Lantern Power Ring,FALSE
Blink,Lantern Power Ring,FALSE
Blizzard,Lantern Power Ring,FALSE
Blizzard II,Lantern Power Ring,FALSE
Blob,Lantern Power Ring,FALSE
Bloodaxe,Lantern Power Ring,FALSE
Bloodhawk,Lantern Power Ring,FALSE
Bloodwraith,Lantern Power Ring,FALSE
Blue Beetle,Lantern Power Ring,FALSE
Blue Beetle II,Lantern Power Ring,FALSE
Blue Beetle III,Lantern Power Ring,FALSE
Blue Streak,Lantern Power Ring,FALSE
Boba Fett,Lantern Power Ring,FALSE
Bomb Queen,Lantern Power Ring,FALSE
Boom-Boom,Lantern Power Ring,FALSE
Booster Gold,Lantern Power Ring,FALSE
Box IV,Lantern Power Ring,FALSE
Bradley,Lantern Power Ring,FALSE
Brainiac,Lantern Power Ring,FALSE
Brainiac 5,Lantern Power Ring,FALSE
Brother Voodoo,Lantern Power Ring,FALSE
Brundlefly,Lantern Power Ring,FALSE
Buffy,Lantern Power Ring,FALSE
Bullseye,Lantern Power Ring,FALSE
Bumblebee,Lantern Power Ring,FALSE
Bumbleboy,Lantern Power Ring,FALSE
Bushido,Lantern Power Ring,FALSE
Cable,Lantern Power Ring,FALSE
Callisto,Lantern Power Ring,FALSE
Cameron Hicks,Lantern Power Ring,FALSE
Cannonball,Lantern Power Ring,FALSE
Captain America,Lantern Power Ring,FALSE
Captain Atom,Lantern Power Ring,FALSE
Captain Britain,Lantern Power Ring,FALSE
Captain Cold,Lantern Power Ring,FALSE
Captain Epic,Lantern Power Ring,FALSE
Captain Hindsight,Lantern Power Ring,FALSE
Captain Marvel,Lantern Power Ring,FALSE
Captain Marvel II,Lantern Power Ring,FALSE
Captain Midnight,Lantern Power Ring,FALSE
Captain Planet,Lantern Power Ring,FALSE
Captain Universe,Lantern Power Ring,FALSE
Carnage,Lantern Power Ring,FALSE
Cat,Lantern Power Ring,FALSE
Catwoman,Lantern Power Ring,FALSE
Century,Lantern Power Ring,FALSE
Cerebra,Lantern Power Ring,FALSE
Chamber,Lantern Power Ring,FALSE
Chameleon,Lantern Power Ring,FALSE
